Strain,Stress (MPa)
0.002654531,151.6112227
0.00265752,151.6313135
0.002660509,151.6514044
0.002663497,151.6714952
0.002666486,151.691586
0.002669475,151.7116768
0.002672463,151.7317677
0.002675452,151.7518585
0.002678441,151.7719493
0.00268143,151.7920401
0.002684418,151.8121309
0.002687407,151.8322218
0.002690396,151.8523126
0.002693384,151.8724034
0.002696373,151.8924942
0.002699362,151.912585
0.00270235,151.9326759
0.002705339,151.9527667
0.002708328,151.9728575
0.002711316,151.9929483
0.002714305,152.0130392
0.002717294,152.03313
0.002720283,152.0532208
0.002723271,152.0733116
0.00272626,152.0934024
0.002729249,152.1134933
0.002732237,152.1335841
0.002735226,152.1536749
0.002737671,152.1635838
0.002740116,152.1734926
0.002742561,152.1834015
0.002745006,152.1933104
0.002747451,152.2032192
0.002749895,152.2131281
0.00275234,152.223037
0.002754785,152.2329459
0.00275723,152.2428547
0.002759675,152.2527636
0.00276212,152.2626725
0.002764565,152.2725813
0.00276701,152.2824902
0.002769455,152.2923991
0.0027719,152.3023079
0.002774344,152.3122168
0.002776789,152.3221257
0.002779234,152.3320345
0.002781679,152.3419434
0.002784124,152.3518523
0.002786569,152.3617612
0.002789014,152.37167
0.002791459,152.3815789
0.002793904,152.3914878
0.002796349,152.4013966
0.002798794,152.4113055
0.002801238,152.4212144
0.002803683,152.4311232
0.002806128,152.4410321
0.002808573,152.450941
0.002811018,152.4608498
0.002813463,152.4707587
0.002815908,152.4806676
0.002818353,152.4905764
0.002820798,152.5004853
0.002823243,152.5103942
0.002825687,152.5203031
0.002828132,152.5302119
0.002830577,152.5401208
0.002833022,152.5500297
0.002835467,152.5599385
0.002837912,152.5698474
0.002840358,152.6002762
0.002842804,152.630705
0.00284525,152.6611339
0.002847696,152.6915627
0.002850143,152.7219915
0.002852589,152.7524203
0.002855035,152.7828491
0.002857481,152.8132779
0.002859927,152.8437068
0.002862373,152.8741356
0.002864819,152.9045644
0.002867265,152.9349932
0.002869712,152.965422
0.002872158,152.9958508
0.002874604,153.0262797
0.00287705,153.0567085
0.002879496,153.0871373
0.002881942,153.1175661
0.002884388,153.1479949
0.002886834,153.1784237
0.002889281,153.2088526
0.002891727,153.2392814
0.002894173,153.2697102
0.002896619,153.300139
0.002899065,153.3305678
0.002901511,153.3609966
0.002903957,153.3914254
0.002906403,153.4218543
0.002908849,153.4522831
0.002911296,153.4827119
0.002913742,153.5131407
0.002916188,153.5435695
0.002918634,153.5739983
0.00292108,153.6044272
0.002923526,153.634856
0.002925972,153.6652848
0.002928418,153.6957136
0.002930865,153.7261424
0.002933311,153.7565712
0.002935757,153.7870001
0.002938203,153.8174289
0.002940649,153.8478577
0.002943909,153.8679095
0.00294717,153.8879613
0.00295043,153.9080131
0.00295369,153.9280649
0.00295695,153.9481167
0.002960211,153.9681686
0.002963471,153.9882204
0.002966731,154.0082722
0.002969992,154.028324
0.002973252,154.0483758
0.002976512,154.0684276
0.002979772,154.0884794
0.002983033,154.1085312
0.002986293,154.128583
0.002989553,154.1486348
0.002992814,154.1686867
0.002996074,154.1887385
0.002999334,154.2087903
0.003002594,154.2288421
0.003005855,154.2488939
0.003009115,154.2689457
0.003012375,154.2889975
0.003015636,154.3090493
0.003018896,154.3291011
0.003022156,154.3491529
0.003025416,154.3692047
0.003028677,154.3892566
0.003031937,154.4093084
0.003035197,154.4293602
0.003038458,154.449412
0.003041718,154.4694638
0.003044978,154.4895156
0.003048238,154.5095674
0.003051499,154.5296192
0.003054759,154.549671
0.003058019,154.5697228
0.00306128,154.5897747
0.00306454,154.6098265
0.0030678,154.6298783
0.00307106,154.6499301
0.003074321,154.6699819
0.003077581,154.6900337
0.003080841,154.6998255
0.0030841,154.7096174
0.00308736,154.7194092
0.00309062,154.729201
0.003093879,154.7389929
0.003097139,154.7487847
0.003100399,154.7585766
0.003103659,154.7683684
0.003106918,154.7781602
0.003110178,154.7879521
0.003113438,154.7977439
0.003116697,154.8075357
0.003119957,154.8173276
0.003123217,154.8271194
0.003126476,154.8369112
0.003129736,154.8467031
0.003132996,154.8564949
0.003136255,154.8662867
0.003139515,154.8760786
0.003142775,154.8858704
0.003146035,154.8956623
0.003149294,154.9054541
0.003152554,154.9152459
0.003155814,154.9250378
0.003159073,154.9348296
0.003162333,154.9446214
0.003165593,154.9544133
0.003168852,154.9642051
0.003172112,154.9739969
0.003175372,154.9837888
0.003178631,154.9935806
0.003181891,155.0033724
0.003185151,155.0131643
0.00318841,155.0229561
0.00319167,155.032748
0.00319493,155.0425398
0.00319819,155.0523316
0.003201449,155.0621235
0.003204709,155.0719153
0.003207969,155.0817071
0.003211228,155.091499
0.003214488,155.1012908
0.00321639,155.1112777
0.003218291,155.1212646
0.003220193,155.1312515
0.003222095,155.1412384
0.003223997,155.1512253
0.003225898,155.1612122
0.0032278,155.171199
0.003229702,155.1811859
0.003231603,155.1911728
0.003233505,155.2011597
0.003235407,155.2111466
0.003237309,155.2211335
0.00323921,155.2311204
0.003241112,155.2411073
0.003243014,155.2510942
0.003244915,155.2610811
0.003246817,155.271068
0.003248719,155.2810549
0.003250621,155.2910418
0.003252522,155.3010287
0.003254424,155.3110155
0.003256326,155.3210024
0.003258227,155.3309893
0.003260129,155.3409762
0.003262031,155.3509631
0.003263933,155.36095
0.003265834,155.3709369
0.003267736,155.3809238
0.003269638,155.3909107
0.003271539,155.4008976
0.003273441,155.4108845
0.003275343,155.4208714
0.003277245,155.4308583
0.003279146,155.4408452
0.003281048,155.4508321
0.00328295,155.4608189
0.003284851,155.4708058
0.003286753,155.4807927
0.003288655,155.4907796
0.003290557,155.5007665
0.003292458,155.5107534
0.00329436,155.5207403
0.003297077,155.5408701
0.003299794,155.561
0.003302511,155.5811298
0.003305228,155.6012596
0.003307946,155.6213895
0.003310663,155.6415193
0.00331338,155.6616491
0.003316097,155.681779
0.003318814,155.7019088
0.003321531,155.7220386
0.003324248,155.7421685
0.003326965,155.7622983
0.003329683,155.7824281
0.0033324,155.802558
0.003335117,155.8226878
0.003337834,155.8428176
0.003340551,155.8629475
0.003343268,155.8830773
0.003345985,155.9032071
0.003348702,155.923337
0.00335142,155.9434668
0.003354137,155.9635966
0.003356854,155.9837265
0.003359571,156.0038563
0.003362288,156.0239861
0.003365005,156.044116
0.003367722,156.0642458
0.003370439,156.0843756
0.003373156,156.1045055
0.003375874,156.1246353
0.003378591,156.1447651
0.003381308,156.164895
0.003384025,156.1850248
0.003386742,156.2051546
0.003389459,156.2252845
0.003392176,156.2454143
0.003394893,156.2655441
0.003397611,156.285674
0.003400328,156.3058038
0.003403045,156.3259336
0.003405762,156.3460635
0.003408479,156.3661933
0.003412011,156.3964661
0.003415544,156.4267388
0.003419076,156.4570116
0.003422609,156.4872844
0.003426141,156.5175571
0.003429674,156.5478299
0.003433206,156.5781027
0.003436739,156.6083755
0.003440271,156.6386482
0.003443804,156.668921
0.003447336,156.6991938
0.003450869,156.7294665
0.003454401,156.7597393
0.003457934,156.7900121
0.003461466,156.8202848
0.003464999,156.8505576
0.003468531,156.8808304
0.003472064,156.9111031
0.003475596,156.9413759
0.003479129,156.9716487
0.003482661,157.0019215
0.003486193,157.0321942
0.003489726,157.062467
0.003493258,157.0927398
0.003496791,157.1230125
0.003500323,157.1532853
0.003503856,157.1835581
0.003507388,157.2138308
0.003510921,157.2441036
0.003514453,157.2743764
0.003517986,157.3046491
0.003521518,157.3349219
0.003525051,157.3651947
0.003528583,157.3954674
0.003532116,157.4257402
0.003535648,157.456013
0.003539181,157.4862858
0.003542713,157.5165585
0.003546246,157.5468313
0.003549778,157.5771041
0.003553311,157.6073768
0.003556843,157.6376496
0.003560374,157.6371425
0.003563904,157.6366353
0.003567435,157.6361282
0.003570966,157.635621
0.003574496,157.6351139
0.003578027,157.6346067
0.003581558,157.6340996
0.003585088,157.6335924
0.003588619,157.6330853
0.003592149,157.6325781
0.00359568,157.632071
0.003599211,157.6315639
0.003602741,157.6310567
0.003606272,157.6305496
0.003609803,157.6300424
0.003613333,157.6295353
0.003616864,157.6290281
0.003620395,157.628521
0.003623925,157.6280138
0.003627456,157.6275067
0.003630987,157.6269996
0.003634517,157.6264924
0.003638048,157.6259853
0.003641578,157.6254781
0.003645109,157.624971
0.00364864,157.6244638
0.00365217,157.6239567
0.003655701,157.6234495
0.003659232,157.6229424
0.003662762,157.6224352
0.003666293,157.6219281
0.003669824,157.621421
0.003673354,157.6209138
0.003676885,157.6204067
0.003680416,157.6198995
0.003683946,157.6193924
0.003687477,157.6188852
0.003691007,157.6183781
0.003694538,157.6178709
0.003698069,157.6173638
0.003701599,157.6168566
0.00370513,157.6163495
0.00370839,157.6261413
0.003711649,157.6359332
0.003714909,157.645725
0.003718169,157.6555168
0.003721428,157.6653087
0.003724688,157.6751005
0.003727948,157.6848924
0.003731208,157.6946842
0.003734467,157.704476
0.003737727,157.7142679
0.003740987,157.7240597
0.003744246,157.7338515
0.003747506,157.7436434
0.003750766,157.7534352
0.003754025,157.763227
0.003757285,157.7730189
0.003760545,157.7828107
0.003763804,157.7926025
0.003767064,157.8023944
0.003770324,157.8121862
0.003773584,157.8219781
0.003776843,157.8317699
0.003780103,157.8415617
0.003783363,157.8513536
0.003786622,157.8611454
0.003789882,157.8709372
0.003793142,157.8807291
0.003796401,157.8905209
0.003799661,157.9003127
0.003802921,157.9101046
0.00380618,157.9198964
0.00380944,157.9296882
0.0038127,157.9394801
0.003815959,157.9492719
0.003819219,157.9590638
0.003822479,157.9688556
0.003825739,157.9786474
0.003828998,157.9884393
0.003832258,157.9982311
0.003835518,158.0080229
0.003838777,158.0178148
0.003842037,158.0276066
0.003844483,158.0477754
0.003846928,158.0679443
0.003849374,158.0881131
0.003851819,158.108282
0.003854265,158.1284508
0.00385671,158.1486197
0.003859156,158.1687885
0.003861601,158.1889573
0.003864047,158.2091262
0.003866492,158.229295
0.003868938,158.2494639
0.003871383,158.2696327
0.003873829,158.2898016
0.003876274,158.3099704
0.00387872,158.3301392
0.003881165,158.3503081
0.003883611,158.3704769
0.003886056,158.3906458
0.003888502,158.4108146
0.003890947,158.4309835
0.003893393,158.4511523
0.003895839,158.4713211
0.003898284,158.49149
0.00390073,158.5116588
0.003903175,158.5318277
0.003905621,158.5519965
0.003908066,158.5721654
0.003910512,158.5923342
0.003912957,158.612503
0.003915403,158.6326719
0.003917848,158.6528407
0.003920294,158.6730096
0.003922739,158.6931784
0.003925185,158.7133473
0.00392763,158.7335161
0.003930076,158.7536849
0.003932521,158.7738538
0.003934967,158.7940226
0.003937412,158.8141915
0.003939858,158.8343603
0.003942303,158.8545292
0.003944749,158.874698
0.003947738,158.8947888
0.003950726,158.9148796
0.003953715,158.9349705
0.003956704,158.9550613
0.003959692,158.9751521
0.003962681,158.9952429
0.00396567,159.0153338
0.003968659,159.0354246
0.003971647,159.0555154
0.003974636,159.0756062
0.003977625,159.095697
0.003980613,159.1157879
0.003983602,159.1358787
0.003986591,159.1559695
0.003989579,159.1760603
0.003992568,159.1961511
0.003995557,159.216242
0.003998545,159.2363328
0.004001534,159.2564236
0.004004523,159.2765144
0.004007512,159.2966053
0.0040105,159.3166961
0.004013489,159.3367869
0.004016478,159.3568777
0.004019466,159.3769685
0.004022455,159.3970594
0.004025444,159.4171502
0.004028432,159.437241
0.004031421,159.4573318
0.00403441,159.4774226
0.004037398,159.4975135
0.004040387,159.5176043
0.004043376,159.5376951
0.004046364,159.5577859
0.004049353,159.5778768
0.004052342,159.5979676
0.004055331,159.6180584
0.004058319,159.6381492
0.004061308,159.65824
0.004064297,159.6783309
0.004067285,159.6984217
0.004070274,159.7185125
0.004072447,159.7182004
0.004074619,159.7178883
0.004076792,159.7175762
0.004078965,159.7172641
0.004081138,159.716952
0.00408331,159.71664
0.004085483,159.7163279
0.004087656,159.7160158
0.004089828,159.7157037
0.004092001,159.7153916
0.004094174,159.7150795
0.004096347,159.7147674
0.004098519,159.7144553
0.004100692,159.7141432
0.004102865,159.7138311
0.004105037,159.7135191
0.00410721,159.713207
0.004109383,159.7128949
0.004111556,159.7125828
0.004113728,159.7122707
0.004115901,159.7119586
0.004118074,159.7116465
0.004120246,159.7113344
0.004122419,159.7110223
0.004124592,159.7107102
0.004126765,159.7103981
0.004128937,159.7100861
0.00413111,159.709774
0.004133283,159.7094619
0.004135455,159.7091498
0.004137628,159.7088377
0.004139801,159.7085256
0.004141974,159.7082135
0.004144146,159.7079014
0.004146319,159.7075893
0.004148492,159.7072772
0.004150664,159.7069652
0.004152837,159.7066531
0.00415501,159.706341
0.004157183,159.7060289
0.004159355,159.7057168
0.004161528,159.7054047
0.004163701,159.7050926
0.004165873,159.7047805
0.004168046,159.7044684
0.004170219,159.7041563
0.004172392,159.7038442
0.004174564,159.7035322
0.004176737,159.7032201
0.00417891,159.702908
0.004181082,159.7025959
0.004183255,159.7022838
0.004185428,159.7019717
0.004187601,159.7016596
0.004189773,159.7013475
0.004191946,159.7010354
0.004194119,159.7007233
0.004196291,159.7004113
0.004198464,159.7000992
0.004200637,159.6997871
0.00420281,159.699475
0.004204982,159.6991629
0.004207155,159.6988508
0.004209328,159.6985387
0.0042115,159.6982266
0.004213673,159.6979145
0.004215846,159.6976024
0.004218019,159.6972903
0.004220191,159.6969783
0.004222364,159.6966662
0.004224537,159.6963541
0.004226709,159.696042
0.004228882,159.6957299
0.004231055,159.6954178
0.004233228,159.6951057
0.0042354,159.6947936
0.004237573,159.6944815
0.004239746,159.6941694
0.004241918,159.6938574
0.004244091,159.6935453
0.004246264,159.6932332
0.004248437,159.6929211
0.004250609,159.692609
0.004252782,159.6922969
0.004255227,159.7022058
0.004257672,159.7121146
0.004260117,159.7220235
0.004262562,159.7319324
0.004265007,159.7418413
0.004267451,159.7517501
0.004269896,159.761659
0.004272341,159.7715679
0.004274786,159.7814767
0.004277231,159.7913856
0.004279676,159.8012945
0.004282121,159.8112034
0.004284566,159.8211122
0.004287011,159.8310211
0.004289456,159.84093
0.0042919,159.8508388
0.004294345,159.8607477
0.00429679,159.8706566
0.004299235,159.8805655
0.00430168,159.8904743
0.004304125,159.9003832
0.00430657,159.9102921
0.004309015,159.9202009
0.00431146,159.9301098
0.004313905,159.9400187
0.00431635,159.9499276
0.004318794,159.9598364
0.004321239,159.9697453
0.004323684,159.9796542
0.004326129,159.989563
0.004328574,159.9994719
0.004331019,160.0093808
0.004333464,160.0192897
0.004335909,160.0291985
0.004338354,160.0391074
0.004340799,160.0490163
0.004343243,160.0589251
0.004345688,160.068834
0.004348133,160.0787429
0.004350578,160.0886518
0.004353023,160.0985606
0.004355468,160.1084695
0.004357913,160.1183784
0.004360358,160.1282872
0.004362803,160.1381961
0.004365248,160.148105
0.004367693,160.1580138
0.004370137,160.1679227
0.004372582,160.1778316
0.004375027,160.1877405
0.004377472,160.1976493
0.004379917,160.2075582
0.004382362,160.2174671
0.004384807,160.2273759
0.004387252,160.2372848
0.004389697,160.2471937
0.004392142,160.2571025
0.004394586,160.2670114
0.004397031,160.2769203
0.004399476,160.2868291
0.004401921,160.296738
0.004404366,160.3066469
0.004406811,160.3165558
0.004409256,160.3264646
0.004411701,160.3363735
0.004414146,160.3462824
0.004416591,160.3561912
0.004419036,160.3661001
0.00442148,160.376009
0.004423925,160.3859178
0.00442637,160.3958267
0.004428815,160.4057356
0.00443126,160.4156444
0.004433705,160.4255533
0.00443615,160.4354622
0.004438595,160.445371
0.00444104,160.4552799
0.004443485,160.4651888
0.004445929,160.4750977
0.004448374,160.4850065
0.004450819,160.4949154
0.004453264,160.5048243
0.004455709,160.5147331
0.004458154,160.524642
0.004461141,160.5242129
0.004464129,160.5237838
0.004467116,160.5233546
0.004470104,160.5229255
0.004473091,160.5224964
0.004476079,160.5220673
0.004479066,160.5216381
0.004482054,160.521209
0.004485041,160.5207799
0.004488029,160.5203508
0.004491016,160.5199216
0.004494004,160.5194925
0.004496991,160.5190634
0.004499979,160.5186343
0.004502966,160.5182051
0.004505954,160.517776
0.004508941,160.5173469
0.004511929,160.5169178
0.004514916,160.5164886
0.004517904,160.5160595
0.004520891,160.5156304
0.004523878,160.5152013
0.004526866,160.5147722
0.004529853,160.514343
0.004532841,160.5139139
0.004535828,160.5134848
0.004538816,160.5130557
0.004541803,160.5126265
0.004544791,160.5121974
0.004547778,160.5117683
0.004550766,160.5113392
0.004553753,160.51091
0.004556741,160.5104809
0.004559728,160.5100518
0.004562716,160.5096227
0.004565703,160.5091935
0.004568691,160.5087644
0.004571678,160.5083353
0.004574666,160.5079062
0.004577653,160.507477
0.004580641,160.5070479
0.004583628,160.5066188
0.004586073,160.5165277
0.004588518,160.5264365
0.004590963,160.5363454
0.004593408,160.5462543
0.004595853,160.5561632
0.004598297,160.566072
0.004600742,160.5759809
0.004603187,160.5858898
0.004605632,160.5957986
0.004608077,160.6057075
0.004610522,160.6156164
0.004612967,160.6255253
0.004615412,160.6354341
0.004617857,160.645343
0.004620302,160.6552519
0.004622746,160.6651607
0.004625191,160.6750696
0.004627636,160.6849785
0.004630081,160.6948874
0.004632526,160.7047962
0.004634971,160.7147051
0.004637416,160.724614
0.004639861,160.7345228
0.004642306,160.7444317
0.004644751,160.7543406
0.004647196,160.7642495
0.00464964,160.7741583
0.004652085,160.7840672
0.00465453,160.7939761
0.004656975,160.8038849
0.00465942,160.8137938
0.004661865,160.8237027
0.00466431,160.8336116
0.004666755,160.8435204
0.0046692,160.8534293
0.004671645,160.8633382
0.004674089,160.873247
0.004676534,160.8831559
0.004678979,160.8930648
0.004681424,160.9029737
0.004683869,160.9128825
0.004686314,160.9227914
0.004689303,160.9428822
0.004692291,160.962973
0.00469528,160.9830639
0.004698269,161.0031547
0.004701258,161.0232455
0.004704246,161.0433363
0.004707235,161.0634272
0.004710224,161.083518
0.004713212,161.1036088
0.004716201,161.1236996
0.00471919,161.1437904
0.004722179,161.1638813
0.004725167,161.1839721
0.004728156,161.2040629
0.004731145,161.2241537
0.004734133,161.2442445
0.004737122,161.2643354
0.004740111,161.2844262
0.0047431,161.304517
0.004746088,161.3246078
0.004749077,161.3446987
0.004752066,161.3647895
0.004755054,161.3848803
0.004758043,161.4049711
0.004761032,161.4250619
0.004764021,161.4451528
0.004767009,161.4652436
0.004769998,161.4853344
0.004772987,161.5054252
0.004775975,161.525516
0.004778964,161.5456069
0.004781953,161.5656977
0.004784942,161.5857885
0.00478793,161.6058793
0.004790919,161.6259702
0.004793908,161.646061
0.004796896,161.6661518
0.004799885,161.6862426
0.004802874,161.7063334
0.004805863,161.7264243
0.004808851,161.7465151
0.00481184,161.7666059
0.0048151,161.7763977
0.004818359,161.7861896
0.004821619,161.7959814
0.004824879,161.8057732
0.004828138,161.8155651
0.004831398,161.8253569
0.004834658,161.8351488
0.004837917,161.8449406
0.004841177,161.8547324
0.004844437,161.8645243
0.004847696,161.8743161
0.004850956,161.8841079
0.004854216,161.8938998
0.004857475,161.9036916
0.004860735,161.9134834
0.004863995,161.9232753
0.004867254,161.9330671
0.004870514,161.9428589
0.004873774,161.9526508
0.004877033,161.9624426
0.004880293,161.9722345
0.004883553,161.9820263
0.004886812,161.9918181
0.004890072,162.00161
0.004893332,162.0114018
0.004896591,162.0211936
0.004899851,162.0309855
0.004903111,162.0407773
0.00490637,162.0505691
0.00490963,162.060361
0.00491289,162.0701528
0.004916149,162.0799446
0.004919409,162.0897365
0.004922669,162.0995283
0.004925928,162.1093202
0.004929188,162.119112
0.004932448,162.1289038
0.004935707,162.1386957
0.004938967,162.1484875
0.004942227,162.1582793
0.004945486,162.1680712
0.004948746,162.177863
0.004950648,162.1878499
0.004952549,162.1978368
0.004954451,162.2078237
0.004956353,162.2178106
0.004958255,162.2277975
0.004960156,162.2377844
0.004962058,162.2477713
0.00496396,162.2577581
0.004965862,162.267745
0.004967763,162.2777319
0.004969665,162.2877188
0.004971567,162.2977057
0.004973469,162.3076926
0.00497537,162.3176795
0.004977272,162.3276664
0.004979174,162.3376533
0.004981076,162.3476402
0.004982977,162.3576271
0.004984879,162.367614
0.004986781,162.3776009
0.004988683,162.3875878
0.004990584,162.3975746
0.004992486,162.4075615
0.004994388,162.4175484
0.004996289,162.4275353
0.004998191,162.4375222
0.005000093,162.4475091
0.005001995,162.457496
0.005003896,162.4674829
0.005005798,162.4774698
0.0050077,162.4874567
0.005009602,162.4974436
0.005011503,162.5074305
0.005013405,162.5174174
0.005015307,162.5274043
0.005017209,162.5373911
0.00501911,162.547378
0.005021012,162.5573649
0.005022914,162.5673518
0.005024816,162.5773387
0.005026717,162.5873256
0.005028619,162.5973125
0.005031335,162.6071824
0.005034052,162.6170522
0.005036769,162.6269221
0.005039485,162.6367919
0.005042201,162.6466618
0.005044918,162.6565317
0.005047635,162.6664015
0.005050351,162.6762714
0.005053067,162.6861412
0.005055784,162.6960111
0.005058501,162.705881
0.005061217,162.7157508
0.005063933,162.7256207
0.00506665,162.7354905
0.005069367,162.7453604
0.005072083,162.7552303
0.005074799,162.7651001
0.005077516,162.77497
0.005080233,162.7848398
0.005082949,162.7947097
0.005085665,162.8045796
0.005088382,162.8144494
0.005091099,162.8243193
0.005093815,162.8341891
0.005096531,162.844059
0.005099248,162.8539288
0.005101965,162.8637987
0.005104681,162.8736686
0.005107397,162.8835384
0.005110114,162.8934083
0.005112831,162.9032781
0.005115547,162.913148
0.005118263,162.9230179
0.00512098,162.9328877
0.005123697,162.9427576
0.005126413,162.9526274
0.005129129,162.9624973
0.005131846,162.9723672
0.005134563,162.982237
0.005137279,162.9921069
0.005139995,163.0019767
0.005142712,163.0118466
0.005146514,163.0113004
0.005150316,163.0107543
0.005154119,163.0102081
0.005157921,163.009662
0.005161723,163.0091158
0.005165525,163.0085697
0.005169328,163.0080235
0.00517313,163.0074773
0.005176932,163.0069312
0.005180734,163.006385
0.005184537,163.0058389
0.005188339,163.0052927
0.005192141,163.0047466
0.005195943,163.0042004
0.005199746,163.0036542
0.005203548,163.0031081
0.00520735,163.0025619
0.005211152,163.0020158
0.005214955,163.0014696
0.005218757,163.0009235
0.005222559,163.0003773
0.005226361,162.9998311
0.005230163,162.999285
0.005233966,162.9987388
0.005237768,162.9981927
0.00524157,162.9976465
0.005245372,162.9971004
0.005249175,162.9965542
0.005252977,162.996008
0.005256779,162.9954619
0.005260581,162.9949157
0.005264384,162.9943696
0.005268186,162.9938234
0.005271988,162.9932773
0.00527579,162.9927311
0.005279593,162.9921849
0.005283395,162.9916388
0.005287197,162.9910926
0.005290999,162.9905465
0.005294802,162.9900003
0.005298604,162.9894542
0.005302406,162.988908
0.005306209,163.0088818
0.005310013,163.0288556
0.005313816,163.0488294
0.00531762,163.0688031
0.005321423,163.0887769
0.005325227,163.1087507
0.00532903,163.1287245
0.005332834,163.1486983
0.005336637,163.1686721
0.005340441,163.1886459
0.005344244,163.2086196
0.005348047,163.2285934
0.005351851,163.2485672
0.005355654,163.268541
0.005359458,163.2885148
0.005363261,163.3084886
0.005367065,163.3284624
0.005370868,163.3484361
0.005374672,163.3684099
0.005378475,163.3883837
0.005382279,163.4083575
0.005386082,163.4283313
0.005389885,163.4483051
0.005393689,163.4682789
0.005397492,163.4882526
0.005401296,163.5082264
0.005405099,163.5282002
0.005408903,163.548174
0.005412706,163.5681478
0.00541651,163.5881216
0.005420313,163.6080954
0.005424116,163.6280691
0.00542792,163.6480429
0.005431723,163.6680167
0.005435527,163.6879905
0.00543933,163.7079643
0.005443134,163.7279381
0.005446937,163.7479119
0.005450741,163.7678856
0.005454544,163.7878594
0.005458348,163.8078332
0.005462151,163.827807
0.005465139,163.8376378
0.005468127,163.8474687
0.005471115,163.8572995
0.005474103,163.8671304
0.005477091,163.8769612
0.00548008,163.8867921
0.005483068,163.8966229
0.005486056,163.9064538
0.005489044,163.9162846
0.005492032,163.9261155
0.00549502,163.9359463
0.005498008,163.9457772
0.005500996,163.955608
0.005503984,163.9654389
0.005506972,163.9752697
0.005509961,163.9851006
0.005512949,163.9949314
0.005515937,164.0047623
0.005518925,164.0145931
0.005521913,164.024424
0.005524901,164.0342548
0.005527889,164.0440856
0.005530877,164.0539165
0.005533865,164.0637473
0.005536853,164.0735782
0.005539841,164.083409
0.00554283,164.0932399
0.005545818,164.1030707
0.005548806,164.1129016
0.005551794,164.1227324
0.005554782,164.1325633
0.00555777,164.1423941
0.005560758,164.152225
0.005563746,164.1620558
0.005566734,164.1718867
0.005569722,164.1817175
0.005572711,164.1915484
0.005575699,164.2013792
0.005578687,164.2112101
0.005581675,164.2210409
0.005584663,164.2308718
0.005587651,164.2407026
0.005590639,164.2505334
0.005593627,164.2603643
0.005596615,164.2701951
0.005599603,164.280026
0.005602591,164.2898568
0.00560558,164.2996877
0.005608568,164.3095185
0.005611556,164.3193494
0.005614544,164.3291802
0.005617532,164.3390111
0.00562052,164.3488419
0.005623508,164.3586728
0.005626496,164.3685036
0.005629484,164.3783345
0.005632472,164.3881653
0.005635461,164.3979962
0.005638449,164.407827
0.005641437,164.4176579
0.005644425,164.4274887
0.005647413,164.4373196
0.005650401,164.4471504
0.005653389,164.4569812
0.005656377,164.4668121
0.005659365,164.4766429
0.005662353,164.4864738
0.005665341,164.4963046
0.00566833,164.5061355
0.005671318,164.5159663
0.005674306,164.5257972
0.005677294,164.535628
0.005680282,164.5454589
0.00568327,164.5552897
0.005686258,164.5651206
0.005689246,164.5749514
0.005692234,164.5847823
0.005695222,164.5946131
0.005698211,164.604444
0.005701199,164.6142748
0.005704187,164.6241057
0.005707175,164.6339365
0.005710163,164.6437674
0.005713151,164.6535982
0.005715868,164.673728
0.005718585,164.6938579
0.005721302,164.7139877
0.005724019,164.7341175
0.005726736,164.7542474
0.005729454,164.7743772
0.005732171,164.794507
0.005734888,164.8146369
0.005737605,164.8347667
0.005740322,164.8548965
0.005743039,164.8750264
0.005745756,164.8951562
0.005748473,164.915286
0.00575119,164.9354159
0.005753907,164.9555457
0.005756625,164.9756755
0.005759342,164.9958054
0.005762059,165.0159352
0.005764776,165.036065
0.005767493,165.0561949
0.00577021,165.0763247
0.005772927,165.0964545
0.005775644,165.1165844
0.005778361,165.1367142
0.005781078,165.156844
0.005783795,165.1769739
0.005786513,165.1971037
0.00578923,165.2172335
0.005791947,165.2373634
0.005794664,165.2574932
0.005797381,165.277623
0.005800098,165.2977529
0.005802815,165.3178827
0.005805532,165.3380125
0.005808249,165.3581424
0.005810966,165.3782722
0.005813684,165.398402
0.005816401,165.4185319
0.005819118,165.4386617
0.005821835,165.4587915
0.005824552,165.4789214
0.005827269,165.4990512
0.005828899,165.4988171
0.005830528,165.4985831
0.005832158,165.498349
0.005833787,165.4981149
0.005835417,165.4978809
0.005837046,165.4976468
0.005838676,165.4974127
0.005840305,165.4971786
0.005841935,165.4969446
0.005843564,165.4967105
0.005845194,165.4964764
0.005846824,165.4962424
0.005848453,165.4960083
0.005850083,165.4957742
0.005851712,165.4955402
0.005853342,165.4953061
0.005854971,165.495072
0.005856601,165.494838
0.00585823,165.4946039
0.00585986,165.4943698
0.00586149,165.4941358
0.005863119,165.4939017
0.005864749,165.4936676
0.005866378,165.4934335
0.005868008,165.4931995
0.005869637,165.4929654
0.005871267,165.4927313
0.005872896,165.4924973
0.005874526,165.4922632
0.005876155,165.4920291
0.005877785,165.4917951
0.005879415,165.491561
0.005881044,165.4913269
0.005882674,165.4910929
0.005884303,165.4908588
0.005885933,165.4906247
0.005887562,165.4903906
0.005889192,165.4901566
0.005890821,165.4899225
0.005892451,165.4896884
0.00589408,165.4894544
0.00589571,165.4892203
0.005897612,165.4992072
0.005899513,165.5091941
0.005901415,165.519181
0.005903317,165.5291679
0.005905219,165.5391548
0.00590712,165.5491417
0.005909022,165.5591286
0.005910924,165.5691155
0.005912825,165.5791024
0.005914727,165.5890893
0.005916629,165.5990761
0.005918531,165.609063
0.005920432,165.6190499
